,year,date,weekn,depth,depth_code,sampleid,filtration_volume ,extraction_date,Extracted_By,elution_volume,[DNA]ng/ul,A260/280,nifH,Notes,Date (BIO),Depth (CTD),Local Time,Salinity_x,Temperature_x,Oxygen,par,fluorometer,pH,theta,sigmaTheta,month_name,month,day,time_string_x,size_code,A260/230,season,julian_day,scan,temperature,conductivity,oxygenVoltage,fluorescence,PSAR,salinity,oxygen,scan2,fluorescence2,turbidity,time_string_time,mission_descriptor,event_id,sample_id,latitude,longitude,time,Chlorophyll A,Nitrate,Nitrite,Phosphate,Silicate,Ammonia,Salinity_y,Temperature_y,HPLC_ALLOX,HPLC_BUT19,HPLC_CHLA,HPLC_CHLB,HPLC_CHLC12,HPLC_CHLC3,HPLC_DIADINOX,HPLC_DIATOX,HPLC_FUCOX,HPLC_HEX19,HPLC_PERID,HPLC_ZEA,POC,PON,time_string_y,truedepth
44,2022.0,02-Feb,4.0,1.0,A,BB22.4AL,490.0,2023-07-19,Jenni,100.0,5.8,1.79,+,Didn't add a 30m depth bottle until following week,2022-02-02,1.0,12:57:13 PM,29.0983,1.4711,7.1771,170.58,3.7834,8.058,1.471,23.2777,Feb,2.0,2.0,2022-02-02,L,,Winter,,,,,,,,,,,,,,18VA22667,4.0,483215.0,44.6937,-63.6403,1252.0,0.3388,10.565,0.314,1.318,12.195,4.8635,27.3872,1.4728,0.048,0.0,0.673,0.0,0.053,0.0,0.063,0.0,0.11,0.0,0.081,0.0,,,2022-02-02,1.85
45,2022.0,02-Feb,4.0,1.0,A,BB22.4AS,490.0,2023-07-19,Jenni,100.0,13.3,1.82,+,Didn't add a 30m depth bottle until following week,2022-02-02,1.0,12:57:13 PM,29.0983,1.4711,7.1771,170.58,3.7834,8.058,1.471,23.2777,Feb,2.0,2.0,2022-02-02,S,,Winter,,,,,,,,,,,,,,18VA22667,4.0,483215.0,44.6937,-63.6403,1252.0,0.3388,10.565,0.314,1.318,12.195,4.8635,27.3872,1.4728,0.048,0.0,0.673,0.0,0.053,0.0,0.063,0.0,0.11,0.0,0.081,0.0,,,2022-02-02,1.85
46,2022.0,02-Feb,4.0,5.0,B,BB22.4B,550.0,2023-07-19,Jenni,100.0,24.4,1.91,+,Didn't add a 30m depth bottle until following week,2022-02-02,5.0,12:57:21 PM,29.2684,1.6195,7.1263,33.062,4.8892,8.063,1.6193,23.4056,Feb,2.0,2.0,2022-02-02,W,,Winter,,,,,,,,,,,,,,18VA22667,4.0,483214.0,44.6937,-63.6403,1253.0,0.8151,10.455,0.4135,1.2405000000000002,11.895,3.3955,27.3613,1.5937,0.103,0.0,1.067,0.062,0.088,0.0,0.072,0.0,0.133,0.0,0.123,0.022,237.3,33.983329999999995,2022-02-02,5.5600000000000005
47,2022.0,02-Feb,4.0,5.0,B,BB22.4BL,550.0,2023-07-19,Jenni,100.0,4.9,2.29,+,Didn't add a 30m depth bottle until following week,2022-02-02,5.0,12:57:21 PM,29.2684,1.6195,7.1263,33.062,4.8892,8.063,1.6193,23.4056,Feb,2.0,2.0,2022-02-02,L,,Winter,,,,,,,,,,,,,,18VA22667,4.0,483214.0,44.6937,-63.6403,1253.0,0.8151,10.455,0.4135,1.2405000000000002,11.895,3.3955,27.3613,1.5937,0.103,0.0,1.067,0.062,0.088,0.0,0.072,0.0,0.133,0.0,0.123,0.022,237.3,33.983329999999995,2022-02-02,5.5600000000000005
48,2022.0,02-Feb,4.0,5.0,B,BB22.4BS,550.0,2023-07-19,Jenni,100.0,11.9,1.99,+,Didn't add a 30m depth bottle until following week,2022-02-02,5.0,12:57:21 PM,29.2684,1.6195,7.1263,33.062,4.8892,8.063,1.6193,23.4056,Feb,2.0,2.0,2022-02-02,S,,Winter,,,,,,,,,,,,,,18VA22667,4.0,483214.0,44.6937,-63.6403,1253.0,0.8151,10.455,0.4135,1.2405000000000002,11.895,3.3955,27.3613,1.5937,0.103,0.0,1.067,0.062,0.088,0.0,0.072,0.0,0.133,0.0,0.123,0.022,237.3,33.983329999999995,2022-02-02,5.5600000000000005
49,2022.0,02-Feb,4.0,10.0,C,BB22.4C,525.0,2023-07-19,Jenni,100.0,21.7,1.75,+,Didn't add a 30m depth bottle until following week,2022-02-02,10.0,12:57:28 PM,29.6317,2.6087,6.6992,9.1834,3.3478,8.05,2.6082,23.6316,Feb,2.0,2.0,2022-02-02,W,,Winter,,,,,,,,,,,,,,18VA22667,4.0,483213.0,44.6937,-63.6403,1257.0,0.27869,9.665,0.238,1.202,11.13,1.97,29.7886,2.7960000000000003,0.036,0.0,0.447,0.0,0.028,0.0,0.0,0.0,0.09,0.0,0.0,0.022,,,2022-02-02,10.73
50,2022.0,02-Feb,4.0,10.0,C,BB22.4CL,465.0,2023-07-19,Jenni,100.0,5.8,2.07,+,Didn't add a 30m depth bottle until following week,2022-02-02,10.0,12:57:28 PM,29.6317,2.6087,6.6992,9.1834,3.3478,8.05,2.6082,23.6316,Feb,2.0,2.0,2022-02-02,L,,Winter,,,,,,,,,,,,,,18VA22667,4.0,483213.0,44.6937,-63.6403,1257.0,0.27869,9.665,0.238,1.202,11.13,1.97,29.7886,2.7960000000000003,0.036,0.0,0.447,0.0,0.028,0.0,0.0,0.0,0.09,0.0,0.0,0.022,,,2022-02-02,10.73
51,2022.0,02-Feb,4.0,10.0,C,BB22.4CS,465.0,2023-07-19,Jenni,100.0,8.5,1.87,+,Didn't add a 30m depth bottle until following week,2022-02-02,10.0,12:57:28 PM,29.6317,2.6087,6.6992,9.1834,3.3478,8.05,2.6082,23.6316,Feb,2.0,2.0,2022-02-02,S,,Winter,,,,,,,,,,,,,,18VA22667,4.0,483213.0,44.6937,-63.6403,1257.0,0.27869,9.665,0.238,1.202,11.13,1.97,29.7886,2.7960000000000003,0.036,0.0,0.447,0.0,0.028,0.0,0.0,0.0,0.09,0.0,0.0,0.022,,,2022-02-02,10.73
52,2022.0,02-Feb,4.0,30.0,E,BB22.4E,550.0,2023-07-19,Jenni,100.0,19.7,1.81,+,Didn't add a 30m depth bottle until following week,2022-02-02,30.0,12:57:57 PM,30.2879,3.7421,5.8387,0.02169,1.3934,8.015,3.7404,24.0633,Feb,2.0,2.0,2022-02-02,W,,Winter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,2022.0,02-Feb,4.0,30.0,E,BB22.4EL,500.0,2023-07-20,Jenni,100.0,6.2,1.64,+,Didn't add a 30m depth bottle until following week,2022-02-02,30.0,12:57:57 PM,30.2879,3.7421,5.8387,0.02169,1.3934,8.015,3.7404,24.0633,Feb,2.0,2.0,2022-02-02,L,,Winter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,2022.0,02-Feb,4.0,30.0,E,BB22.4ES,500.0,2023-07-20,Jenni,100.0,12.2,1.74,+,Didn't add a 30m depth bottle until following week,2022-02-02,30.0,12:57:57 PM,30.2879,3.7421,5.8387,0.02169,1.3934,8.015,3.7404,24.0633,Feb,2.0,2.0,2022-02-02,S,,Winter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,2022.0,02-Feb,4.0,60.0,D,BB22.4D,420.0,2023-07-19,Jenni,100.0,22.3,1.86,+,Didn't add a 30m depth bottle until following week,2022-02-02,60.0,12:58:41 PM,31.1396,6.3243,0.709,0.0,0.785,7.52,6.3194,24.465,Feb,2.0,2.0,2022-02-02,W,,Winter,,,,,,,,,,,,,,18VA22667,4.0,483212.0,44.6937,-63.6403,1258.0,0.01899,22.73,0.0595,7.258500000000001,42.67,0.055,31.1598,6.3132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.5,24.88333,2022-02-02,61.04
56,2022.0,02-Feb,4.0,60.0,D,BB22.4DL,425.0,2023-07-20,Jenni,100.0,6.3,1.61,+,Didn't add a 30m depth bottle until following week,2022-02-02,60.0,12:58:41 PM,31.1396,6.3243,0.709,0.0,0.785,7.52,6.3194,24.465,Feb,2.0,2.0,2022-02-02,L,,Winter,,,,,,,,,,,,,,18VA22667,4.0,483212.0,44.6937,-63.6403,1258.0,0.01899,22.73,0.0595,7.258500000000001,42.67,0.055,31.1598,6.3132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.5,24.88333,2022-02-02,61.04
57,2022.0,02-Feb,4.0,60.0,D,BB22.4DS,425.0,2023-07-20,Jenni,100.0,16.9,1.91,+,Didn't add a 30m depth bottle until following week,2022-02-02,60.0,12:58:41 PM,31.1396,6.3243,0.709,0.0,0.785,7.52,6.3194,24.465,Feb,2.0,2.0,2022-02-02,S,,Winter,,,,,,,,,,,,,,18VA22667,4.0,483212.0,44.6937,-63.6403,1258.0,0.01899,22.73,0.0595,7.258500000000001,42.67,0.055,31.1598,6.3132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.5,24.88333,2022-02-02,61.04
58,2022.0,10-Feb,5.0,1.0,A,BB22.5A,540.0,2023-07-19,Jenni,100.0,31.7,1.63,+,CTD only started reading pressure values at 5 (no data for 1m),2022-02-10,60.0,12:58:41 PM,31.1396,6.3243,0.709,0.0,0.785,7.52,6.3194,24.465,Feb,2.0,10.0,2022-02-10,W,,Winter,,,,,,,,,,,,,,18VA22667,5.0,483219.0,44.6937,-63.6403,1252.0,0.46042,10.52,0.2685,1.0425,16.55,4.272,25.5825,2.3529,0.058,0.0,0.872,0.0,0.079,0.0,0.082,0.0,0.085,0.0,0.172,0.0,,,2022-02-10,2.3000000000000003
59,2022.0,10-Feb,5.0,1.0,A,BB22.5AL,490.0,2023-07-20,Jenni,100.0,5.9,1.62,+,CTD only started reading pressure values at 5 (no data for 1m),2022-02-10,60.0,12:58:41 PM,31.1396,6.3243,0.709,0.0,0.785,7.52,6.3194,24.465,Feb,2.0,10.0,2022-02-10,L,,Winter,,,,,,,,,,,,,,18VA22667,5.0,483219.0,44.6937,-63.6403,1252.0,0.46042,10.52,0.2685,1.0425,16.55,4.272,25.5825,2.3529,0.058,0.0,0.872,0.0,0.079,0.0,0.082,0.0,0.085,0.0,0.172,0.0,,,2022-02-10,2.3000000000000003
60,2022.0,10-Feb,5.0,1.0,A,BB22.5AS,490.0,2023-07-20,Jenni,100.0,22.6,1.7,+,CTD only started reading pressure values at 5 (no data for 1m),2022-02-10,60.0,12:58:41 PM,31.1396,6.3243,0.709,0.0,0.785,7.52,6.3194,24.465,Feb,2.0,10.0,2022-02-10,S,,Winter,,,,,,,,,,,,,,18VA22667,5.0,483219.0,44.6937,-63.6403,1252.0,0.46042,10.52,0.2685,1.0425,16.55,4.272,25.5825,2.3529,0.058,0.0,0.872,0.0,0.079,0.0,0.082,0.0,0.085,0.0,0.172,0.0,,,2022-02-10,2.3000000000000003
61,2022.0,10-Feb,5.0,5.0,B,BB22.5B,515.0,2023-07-19,Jenni,100.0,27.0,1.83,+,CTD only started reading pressure values at 5 (no data for 1m),2022-02-10,5.0,12:52:23 PM,27.6697,2.4852,6.9272,6.1868,6.4801,7.944,2.485,22.0739,Feb,2.0,10.0,2022-02-10,W,,Winter,,,,,,,,,,,,,,18VA22667,5.0,483218.0,44.6937,-63.6403,1252.0,0.76715,10.03,0.255,1.1875,12.255,2.7865,28.067500000000003,2.4828,0.145,0.0,1.1860000000000002,0.06,0.071,0.0,0.032,0.0,0.131,0.0,0.0,0.0,279.31667,33.75,2022-02-10,5.82
62,2022.0,10-Feb,5.0,5.0,B,BB22.5BL,545.0,2023-07-20,Jenni,100.0,6.0,1.66,+,CTD only started reading pressure values at 5 (no data for 1m),2022-02-10,5.0,12:52:23 PM,27.6697,2.4852,6.9272,6.1868,6.4801,7.944,2.485,22.0739,Feb,2.0,10.0,2022-02-10,L,,Winter,,,,,,,,,,,,,,18VA22667,5.0,483218.0,44.6937,-63.6403,1252.0,0.76715,10.03,0.255,1.1875,12.255,2.7865,28.067500000000003,2.4828,0.145,0.0,1.1860000000000002,0.06,0.071,0.0,0.032,0.0,0.131,0.0,0.0,0.0,279.31667,33.75,2022-02-10,5.82
63,2022.0,10-Feb,5.0,5.0,B,BB22.5BS,545.0,2023-07-20,Jenni,100.0,17.6,1.82,+,CTD only started reading pressure values at 5 (no data for 1m),2022-02-10,5.0,12:52:23 PM,27.6697,2.4852,6.9272,6.1868,6.4801,7.944,2.485,22.0739,Feb,2.0,10.0,2022-02-10,S,,Winter,,,,,,,,,,,,,,18VA22667,5.0,483218.0,44.6937,-63.6403,1252.0,0.76715,10.03,0.255,1.1875,12.255,2.7865,28.067500000000003,2.4828,0.145,0.0,1.1860000000000002,0.06,0.071,0.0,0.032,0.0,0.131,0.0,0.0,0.0,279.31667,33.75,2022-02-10,5.82
64,2022.0,10-Feb,5.0,10.0,C,BB22.5C,505.0,2023-07-19,Jenni,100.0,24.3,1.79,+,CTD only started reading pressure values at 5 (no data for 1m),2022-02-10,10.0,12:52:28 PM,28.8545,2.5825,6.2186,1.447,3.4402,7.954,2.582,23.0131,Feb,2.0,10.0,2022-02-10,W,,Winter,,,,,,,,,,,,,,18VA22667,5.0,483217.0,44.6937,-63.6403,1252.0,1.21443,9.745,0.2495,1.135,12.465,2.658,28.912000000000003,2.5898000000000003,0.072,0.0,0.738,0.049,0.054,0.0,0.027,0.0,0.119,0.0,0.04,0.0,,,2022-02-10,10.85
65,2022.0,10-Feb,5.0,10.0,C,BB22.5CL,500.0,2023-07-20,Jenni,100.0,6.7,1.61,+,CTD only started reading pressure values at 5 (no data for 1m),2022-02-10,10.0,12:52:28 PM,28.8545,2.5825,6.2186,1.447,3.4402,7.954,2.582,23.0131,Feb,2.0,10.0,2022-02-10,L,,Winter,,,,,,,,,,,,,,18VA22667,5.0,483217.0,44.6937,-63.6403,1252.0,1.21443,9.745,0.2495,1.135,12.465,2.658,28.912000000000003,2.5898000000000003,0.072,0.0,0.738,0.049,0.054,0.0,0.027,0.0,0.119,0.0,0.04,0.0,,,2022-02-10,10.85
66,2022.0,10-Feb,5.0,10.0,C,BB22.5CS,500.0,2023-07-20,Jenni,100.0,12.8,1.78,+,CTD only started reading pressure values at 5 (no data for 1m),2022-02-10,10.0,12:52:28 PM,28.8545,2.5825,6.2186,1.447,3.4402,7.954,2.582,23.0131,Feb,2.0,10.0,2022-02-10,S,,Winter,,,,,,,,,,,,,,18VA22667,5.0,483217.0,44.6937,-63.6403,1252.0,1.21443,9.745,0.2495,1.135,12.465,2.658,28.912000000000003,2.5898000000000003,0.072,0.0,0.738,0.049,0.054,0.0,0.027,0.0,0.119,0.0,0.04,0.0,,,2022-02-10,10.85
67,2022.0,10-Feb,5.0,30.0,E,BB22.5E,505.0,2023-07-20,Jenni,100.0,16.7,1.76,+,CTD only started reading pressure values at 5 (no data for 1m),2022-02-10,30.0,12:52:52 PM,30.2751,3.1651,6.171,0.0,1.4995,7.935,3.1635,24.1022,Feb,2.0,10.0,2022-02-10,W,,Winter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,2022.0,10-Feb,5.0,30.0,E,BB22.5EL,500.0,2023-07-20,Jenni,100.0,5.0,1.44,+,CTD only started reading pressure values at 5 (no data for 1m),2022-02-10,30.0,12:52:52 PM,30.2751,3.1651,6.171,0.0,1.4995,7.935,3.1635,24.1022,Feb,2.0,10.0,2022-02-10,L,,Winter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,2022.0,10-Feb,5.0,30.0,E,BB22.5ES,500.0,2023-07-20,Jenni,100.0,11.4,1.91,+,CTD only started reading pressure values at 5 (no data for 1m),2022-02-10,30.0,12:52:52 PM,30.2751,3.1651,6.171,0.0,1.4995,7.935,3.1635,24.1022,Feb,2.0,10.0,2022-02-10,S,,Winter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2022.0,10-Feb,5.0,60.0,D,BB22.5D,500.0,2023-07-20,Jenni,100.0,30.4,1.82,+,CTD only started reading pressure values at 5 (no data for 1m),2022-02-10,60.0,12:53:28 PM,31.0815,6.1224,0.6987,0.0,0.8754,7.454,6.1176,24.4436,Feb,2.0,10.0,2022-02-10,W,,Winter,,,,,,,,,,,,,,18VA22667,5.0,483216.0,44.6937,-63.6403,1253.0,0.04519,22.07,0.2285,7.2465,42.225,0.1735,31.12505,6.1732000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.23333,31.55,2022-02-10,61.11
71,2022.0,10-Feb,5.0,60.0,D,BB22.5DL,460.0,2023-07-20,Jenni,100.0,9.7,1.79,+,CTD only started reading pressure values at 5 (no data for 1m),2022-02-10,60.0,12:53:28 PM,31.0815,6.1224,0.6987,0.0,0.8754,7.454,6.1176,24.4436,Feb,2.0,10.0,2022-02-10,L,,Winter,,,,,,,,,,,,,,18VA22667,5.0,483216.0,44.6937,-63.6403,1253.0,0.04519,22.07,0.2285,7.2465,42.225,0.1735,31.12505,6.1732000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.23333,31.55,2022-02-10,61.11
72,2022.0,10-Feb,5.0,60.0,D,BB22.5DS,460.0,2023-07-20,Jenni,100.0,16.7,1.79,+,CTD only started reading pressure values at 5 (no data for 1m),2022-02-10,60.0,12:53:28 PM,31.0815,6.1224,0.6987,0.0,0.8754,7.454,6.1176,24.4436,Feb,2.0,10.0,2022-02-10,S,,Winter,,,,,,,,,,,,,,18VA22667,5.0,483216.0,44.6937,-63.6403,1253.0,0.04519,22.07,0.2285,7.2465,42.225,0.1735,31.12505,6.1732000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.23333,31.55,2022-02-10,61.11
73,2022.0,16-Feb,6.0,1.0,A,BB22.6A,475.0,2023-07-21,Jenni,100.0,24.9,1.68,+,CTD only started reading pressure values at 5 (no data for 1m),2022-02-16,1.0,1:08:57 PM,28.4773,0.6872,7.4679,354.24,0.4383,8.047,0.6872,22.8179,Feb,2.0,16.0,2022-02-16,W,,Winter,,,,,,,,,,,,,,18VA22667,6.0,483223.0,44.6937,-63.6403,1304.0,0.22208,9.86,0.226,1.147,12.35,2.978,28.5472,0.9612,0.0,0.0,0.324,0.0,0.0,0.0,0.027,0.0,0.083,0.0,0.0,0.0,,,2022-02-16,1.99
74,2022.0,16-Feb,6.0,1.0,A,BB22.6AL,510.0,2023-07-21,Jenni,100.0,4.3,1.53,+,CTD only started reading pressure values at 5 (no data for 1m),2022-02-16,1.0,1:08:57 PM,28.4773,0.6872,7.4679,354.24,0.4383,8.047,0.6872,22.8179,Feb,2.0,16.0,2022-02-16,L,,Winter,,,,,,,,,,,,,,18VA22667,6.0,483223.0,44.6937,-63.6403,1304.0,0.22208,9.86,0.226,1.147,12.35,2.978,28.5472,0.9612,0.0,0.0,0.324,0.0,0.0,0.0,0.027,0.0,0.083,0.0,0.0,0.0,,,2022-02-16,1.99
75,2022.0,16-Feb,6.0,1.0,A,BB22.6AS,510.0,2023-07-21,Jenni,100.0,14.1,1.79,+,CTD only started reading pressure values at 5 (no data for 1m),2022-02-16,1.0,1:08:57 PM,28.4773,0.6872,7.4679,354.24,0.4383,8.047,0.6872,22.8179,Feb,2.0,16.0,2022-02-16,S,,Winter,,,,,,,,,,,,,,18VA22667,6.0,483223.0,44.6937,-63.6403,1304.0,0.22208,9.86,0.226,1.147,12.35,2.978,28.5472,0.9612,0.0,0.0,0.324,0.0,0.0,0.0,0.027,0.0,0.083,0.0,0.0,0.0,,,2022-02-16,1.99
76,2022.0,16-Feb,6.0,5.0,B,BB22.6B,530.0,2023-07-21,Jenni,100.0,21.9,1.84,+,CTD only started reading pressure values at 5 (no data for 1m),2022-02-16,5.0,1:09:06 PM,29.1013,2.3193,6.8424,59.292,3.5616,8.045,2.3191,23.2278,Feb,2.0,16.0,2022-02-16,W,,Winter,,,,,,,,,,,,,,18VA22667,6.0,483222.0,44.6937,-63.6403,1304.0,0.62705,9.525,0.2125,1.1465,11.65,2.3560000000000003,29.7023,2.4889,0.095,0.0,0.775,0.05,0.055,0.0,0.034,0.0,0.091,0.0,0.048,0.0,233.88333,36.7,2022-02-16,5.59
77,2022.0,16-Feb,6.0,5.0,B,BB22.6BL,605.0,2023-07-21,Jenni,100.0,7.7,1.82,+,CTD only started reading pressure values at 5 (no data for 1m),2022-02-16,5.0,1:09:06 PM,29.1013,2.3193,6.8424,59.292,3.5616,8.045,2.3191,23.2278,Feb,2.0,16.0,2022-02-16,L,,Winter,,,,,,,,,,,,,,18VA22667,6.0,483222.0,44.6937,-63.6403,1304.0,0.62705,9.525,0.2125,1.1465,11.65,2.3560000000000003,29.7023,2.4889,0.095,0.0,0.775,0.05,0.055,0.0,0.034,0.0,0.091,0.0,0.048,0.0,233.88333,36.7,2022-02-16,5.59
78,2022.0,16-Feb,6.0,5.0,B,BB22.6BS,605.0,2023-07-21,Jenni,100.0,19.1,1.86,+,CTD only started reading pressure values at 5 (no data for 1m),2022-02-16,5.0,1:09:06 PM,29.1013,2.3193,6.8424,59.292,3.5616,8.045,2.3191,23.2278,Feb,2.0,16.0,2022-02-16,S,,Winter,,,,,,,,,,,,,,18VA22667,6.0,483222.0,44.6937,-63.6403,1304.0,0.62705,9.525,0.2125,1.1465,11.65,2.3560000000000003,29.7023,2.4889,0.095,0.0,0.775,0.05,0.055,0.0,0.034,0.0,0.091,0.0,0.048,0.0,233.88333,36.7,2022-02-16,5.59
79,2022.0,16-Feb,6.0,10.0,C,BB22.6C,520.0,2023-07-21,Jenni,100.0,22.9,1.83,+,CTD only started reading pressure values at 5 (no data for 1m),2022-02-16,10.0,1:09:13 PM,30.0115,2.5711,6.6492,12.989,2.9397,8.029,2.5706,23.9377,Feb,2.0,16.0,2022-02-16,W,,Winter,,,,,,,,,,,,,,18VA22667,6.0,483221.0,44.6937,-63.6403,1304.0,0.27434,9.05,0.1765,1.1285,10.62,1.6895,30.0621,2.5715000000000003,0.044,0.0,0.364,0.0,0.025,0.0,0.0,0.0,0.068,0.0,0.0,0.0,,,2022-02-16,10.6
80,2022.0,16-Feb,6.0,10.0,C,BB22.6CL,500.0,2023-07-21,Jenni,100.0,3.4,2.24,+,CTD only started reading pressure values at 5 (no data for 1m),2022-02-16,10.0,1:09:13 PM,30.0115,2.5711,6.6492,12.989,2.9397,8.029,2.5706,23.9377,Feb,2.0,16.0,2022-02-16,L,,Winter,,,,,,,,,,,,,,18VA22667,6.0,483221.0,44.6937,-63.6403,1304.0,0.27434,9.05,0.1765,1.1285,10.62,1.6895,30.0621,2.5715000000000003,0.044,0.0,0.364,0.0,0.025,0.0,0.0,0.0,0.068,0.0,0.0,0.0,,,2022-02-16,10.6
81,2022.0,16-Feb,6.0,10.0,C,BB22.6CS,500.0,2023-07-21,Jenni,100.0,12.6,1.91,+,CTD only started reading pressure values at 5 (no data for 1m),2022-02-16,10.0,1:09:13 PM,30.0115,2.5711,6.6492,12.989,2.9397,8.029,2.5706,23.9377,Feb,2.0,16.0,2022-02-16,S,,Winter,,,,,,,,,,,,,,18VA22667,6.0,483221.0,44.6937,-63.6403,1304.0,0.27434,9.05,0.1765,1.1285,10.62,1.6895,30.0621,2.5715000000000003,0.044,0.0,0.364,0.0,0.025,0.0,0.0,0.0,0.068,0.0,0.0,0.0,,,2022-02-16,10.6
82,2022.0,16-Feb,6.0,30.0,E,BB22.6E,485.0,2023-07-21,Jenni,100.0,19.9,1.88,+,CTD only started reading pressure values at 5 (no data for 1m),2022-02-16,30.0,1:09:40 PM,30.49,2.928,5.3205,0.05264,1.5,8.02,2.9265,24.2925,Feb,2.0,16.0,2022-02-16,W,,Winter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,2022.0,16-Feb,6.0,30.0,E,BB22.6EL,505.0,2023-07-21,Jenni,100.0,4.2,1.66,+,CTD only started reading pressure values at 5 (no data for 1m),2022-02-16,30.0,1:09:40 PM,30.49,2.928,5.3205,0.05264,1.5,8.02,2.9265,24.2925,Feb,2.0,16.0,2022-02-16,L,,Winter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,2022.0,16-Feb,6.0,30.0,E,BB22.6ES,505.0,2023-07-21,Jenni,100.0,12.1,1.85,+,CTD only started reading pressure values at 5 (no data for 1m),2022-02-16,30.0,1:09:40 PM,30.49,2.928,5.3205,0.05264,1.5,8.02,2.9265,24.2925,Feb,2.0,16.0,2022-02-16,S,,Winter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,2022.0,16-Feb,6.0,60.0,D,BB22.6D,505.0,2023-07-21,Jenni,100.0,32.6,1.81,+,CTD only started reading pressure values at 5 (no data for 1m),2022-02-16,60.0,1:10:24 PM,31.0699,5.7399,1.5494,3e-05,1.1447,7.8,5.7353,24.4793,Feb,2.0,16.0,2022-02-16,W,,Winter,,,,,,,,,,,,,,18VA22667,6.0,483220.0,44.6937,-63.6403,1310.0,0.1364,17.46,0.2265,5.7285,35.800000000000004,0.785,31.02885,5.7256,0.0,0.0,0.107,0.0,0.0,0.0,0.0,0.0,0.036,0.0,0.0,0.0,118.4,19.55,2022-02-16,60.95
86,2022.0,16-Feb,6.0,60.0,D,BB22.6DL,495.0,2023-07-21,Jenni,100.0,7.0,1.6,+,CTD only started reading pressure values at 5 (no data for 1m),2022-02-16,60.0,1:10:24 PM,31.0699,5.7399,1.5494,3e-05,1.1447,7.8,5.7353,24.4793,Feb,2.0,16.0,2022-02-16,L,,Winter,,,,,,,,,,,,,,18VA22667,6.0,483220.0,44.6937,-63.6403,1310.0,0.1364,17.46,0.2265,5.7285,35.800000000000004,0.785,31.02885,5.7256,0.0,0.0,0.107,0.0,0.0,0.0,0.0,0.0,0.036,0.0,0.0,0.0,118.4,19.55,2022-02-16,60.95
87,2022.0,16-Feb,6.0,60.0,D,BB22.6DS,495.0,2023-07-21,Jenni,100.0,21.1,1.91,+,CTD only started reading pressure values at 5 (no data for 1m),2022-02-16,60.0,1:10:24 PM,31.0699,5.7399,1.5494,3e-05,1.1447,7.8,5.7353,24.4793,Feb,2.0,16.0,2022-02-16,S,,Winter,,,,,,,,,,,,,,18VA22667,6.0,483220.0,44.6937,-63.6403,1310.0,0.1364,17.46,0.2265,5.7285,35.800000000000004,0.785,31.02885,5.7256,0.0,0.0,0.107,0.0,0.0,0.0,0.0,0.0,0.036,0.0,0.0,0.0,118.4,19.55,2022-02-16,60.95
88,2022.0,22-Feb,7.0,1.0,A,BB22.7A,510.0,2023-07-21,Jenni,100.0,26.6,1.73,+,CTD only started reading pressure values at 5 (no data for 1m),2022-02-22,1.0,1:20:53 PM,23.8057,2.1834,7.9186,484.07,2.8907,8.339,2.1833,19.006,Feb,2.0,22.0,2022-02-22,W,,Winter,,,,,,,,,,,,,,18VA22667,7.0,483227.0,44.6937,-63.6403,1316.0,0.39599,9.935,0.2275,1.0705,16.265,3.5090000000000003,25.345,2.2454,0.089,0.0,0.859,0.0,0.055,0.0,0.054,0.0,0.089,0.0,0.076,0.0,,,2022-02-22,2.11
89,2022.0,22-Feb,7.0,1.0,A,BB22.7AL,505.0,2023-07-21,Jenni,100.0,7.5,1.87,+,CTD only started reading pressure values at 5 (no data for 1m),2022-02-22,1.0,1:20:53 PM,23.8057,2.1834,7.9186,484.07,2.8907,8.339,2.1833,19.006,Feb,2.0,22.0,2022-02-22,L,,Winter,,,,,,,,,,,,,,18VA22667,7.0,483227.0,44.6937,-63.6403,1316.0,0.39599,9.935,0.2275,1.0705,16.265,3.5090000000000003,25.345,2.2454,0.089,0.0,0.859,0.0,0.055,0.0,0.054,0.0,0.089,0.0,0.076,0.0,,,2022-02-22,2.11
